,SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev.x,Elev.y
3714,WIL,WC6103,PIEN,SEE,1984,JNP,-75,2078.636364
3715,WIL,WC6104,PIEN,SEE,1985,JNP,-75,2078.636364
3716,WIL,WC6105,PIEN,SEE,1983,JNP,-75,2078.636364
3717,WIL,WC6106,ABLA,SEE,1979,JNP,-75,2078.636364
3718,WIL,WC6107,PIEN,SEE,1973,JNP,-75,2078.636364
3719,WIL,WC6108,PIEN,SEE,1976,JNP,-75,2078.636364
3720,WIL,WC6109,PIEN,SEE,1983,JNP,-75,2078.636364
3721,WIL,WC6110,ABLA,SEE,1969,JNP,-75,2078.636364
3722,WIL,WC6111,PIEN,SEE,1984,JNP,-75,2078.636364
3723,WIL,WC6112,PIEN,SEE,1981,JNP,-75,2078.636364
3724,WIL,WC6113,PIEN,SEE,1976,JNP,-75,2078.636364
3725,WIL,WC6114,ABLA,SEE,1968,JNP,-75,2078.636364
3726,WIL,WC6115,PIEN,SEE,1969,JNP,-75,2078.636364
3727,WIL,WC6116,PIEN,SEE,1974,JNP,-75,2078.636364
3728,WIL,WC6117,ABLA,SEE,1964,JNP,-75,2078.636364
3729,WIL,WC6118,PIEN,SEE,1985,JNP,-75,2078.636364
3730,WIL,WC6119,PIEN,SEE,1993,JNP,-75,2078.636364
3731,WIL,WC6120,PIEN,SEE,1993,JNP,-75,2078.636364
3732,WIL,WC6121,PIEN,SEE,1976,JNP,-75,2078.636364
3733,WIL,WC6122,PIEN,SEE,1992,JNP,-75,2078.636364
3734,WIL,WC6123,PIEN,SEE,1993,JNP,-75,2078.636364
3735,WIL,WC6124,PIEN,SEE,1992,JNP,-75,2078.636364
3736,WIL,WC6201,PIEN,SEE,1975,JNP,-75,2078.636364
3737,WIL,WC6202,PIEN,SEE,1971,JNP,-75,2078.636364
3738,WIL,WC6203,ABLA,SEE,1969,JNP,-75,2078.636364
3739,WIL,WC6301,PIEN,SAP,1964,JNP,-75,2078.636364
3740,WIL,WC6301,PIEN,SEE,1968,JNP,-75,2078.636364
3741,WIL,WC6302,ABLA,SEE,1965,JNP,-75,2078.636364
3742,WIL,WC6303,PIEN,SEE,1974,JNP,-75,2078.636364
3743,WIL,WC6304,PIEN,SEE,1975,JNP,-75,2078.636364
3744,WIL,WC6305,PIEN,SEE,1973,JNP,-75,2078.636364
3745,WIL,WC6306,PIEN,SEE,1973,JNP,-75,2078.636364
3746,WIL,WC6401,ABLA,SEE,1971,JNP,-75,2078.636364
3747,WIL,WC6401,PIEN,SAP,1976,JNP,-75,2078.636364
3748,WIL,WC6402,PIEN,SAP,1972,JNP,-75,2078.636364
3749,WIL,WC6402,PIEN,SEE,1972,JNP,-75,2078.636364
3750,WIL,WC6403,ABLA,SEE,1976,JNP,-75,2078.636364
3751,WIL,WC6403,PIEN,SAP,1979,JNP,-75,2078.636364
3752,WIL,WC6404,PIEN,SEE,1969,JNP,-75,2078.636364
3753,WIL,WC6405,ABLA,SEE,1968,JNP,-75,2078.636364
3754,WIL,WC6406,PIEN,SEE,1977,JNP,-75,2078.636364
3755,WIL,WC6407,ABLA,SEE,1973,JNP,-75,2078.636364
3756,WIL,WC6408,PIEN,SEE,1973,JNP,-75,2078.636364
3757,WIL,WC6409,PIEN,SEE,1984,JNP,-75,2078.636364
3758,WIL,WC6501,PIEN,SEE,1973,JNP,-75,2078.636364
3759,WIL,WC6502,PIEN,SEE,1967,JNP,-75,2078.636364
3760,WIL,WC6503,PIEN,SEE,1967,JNP,-75,2078.636364
3761,WIL,WC6504,PIEN,SEE,1975,JNP,-75,2078.636364
3762,WIL,WC6505,PIEN,SEE,1967,JNP,-75,2078.636364
3763,WIL,WC6506,PIEN,SEE,1967,JNP,-75,2078.636364
3764,WIL,WC6507,PIEN,SEE,1976,JNP,-75,2078.636364
3765,WIL,WD1301,PIEN,SAP,1920,JNP,-50,2090.366337
3766,WIL,WD1302,PIEN,MAT,1891,JNP,-50,2090.366337
3767,WIL,WD2101,ABLA,SAP,1964,JNP,-50,2090.366337
3768,WIL,WD2102,ABLA,SAP,1958,JNP,-50,2090.366337
3769,WIL,WD3101,ABLA,SAP,1943,JNP,-50,2090.366337
3770,WIL,WD3102,ABLA,MAT,1918,JNP,-50,2090.366337
3771,WIL,WD3103,ABLA,SAP,1965,JNP,-50,2090.366337
3772,WIL,WD3104,ABLA,SAP,1956,JNP,-50,2090.366337
3773,WIL,WD3105,ABLA,SAP,1964,JNP,-50,2090.366337
3774,WIL,WD3106,ABLA,SAP,1959,JNP,-50,2090.366337
3775,WIL,WD3107,ABLA,SAP,1957,JNP,-50,2090.366337
3776,WIL,WD3108,ABLA,SAP,1954,JNP,-50,2090.366337
3777,WIL,WD3109,ABLA,SAP,1957,JNP,-50,2090.366337
3778,WIL,WD3110,ABLA,MAT,1911,JNP,-50,2090.366337
3779,WIL,WD3111,ABLA,SAP,1925,JNP,-50,2090.366337
3780,WIL,WD3112,ABLA,SAP,1914,JNP,-50,2090.366337
3781,WIL,WD3113,ABLA,SAP,1926,JNP,-50,2090.366337
3782,WIL,WD3114,ABLA,SAP,1941,JNP,-50,2090.366337
3783,WIL,WD3115,ABLA,MAT,1937,JNP,-50,2090.366337
3784,WIL,WD3116,ABLA,MAT,1926,JNP,-50,2090.366337
3785,WIL,WD3117,ABLA,MAT,1890,JNP,-50,2090.366337
3786,WIL,WD3118,ABLA,SAP,1914,JNP,-50,2090.366337
3787,WIL,WD3119,ABLA,SAP,1886,JNP,-50,2090.366337
3788,WIL,WD3120,ABLA,SAP,1896,JNP,-50,2090.366337
3789,WIL,WD3121,ABLA,SAP,1953,JNP,-50,2090.366337
3790,WIL,WD3122,ABLA,SAP,1954,JNP,-50,2090.366337
3791,WIL,WD3123,ABLA,SAP,1947,JNP,-50,2090.366337
3792,WIL,WD3124,ABLA,SAP,1956,JNP,-50,2090.366337
3793,WIL,WD3125,ABLA,SAP,1948,JNP,-50,2090.366337
3794,WIL,WD3126,ABLA,SAP,1945,JNP,-50,2090.366337
3795,WIL,WD3127,ABLA,SAP,1963,JNP,-50,2090.366337
3796,WIL,WD3128,ABLA,SAP,1956,JNP,-50,2090.366337
3797,WIL,WD3129,ABLA,SAP,1964,JNP,-50,2090.366337
3798,WIL,WD3130,ABLA,SAP,1941,JNP,-50,2090.366337
3799,WIL,WD3131,ABLA,SAP,1941,JNP,-50,2090.366337
3800,WIL,WD3132,ABLA,SAP,1952,JNP,-50,2090.366337
3801,WIL,WD3133,ABLA,SAP,1928,JNP,-50,2090.366337
3802,WIL,WD3134,ABLA,SAP,1935,JNP,-50,2090.366337
3803,WIL,WD3135,ABLA,SAP,1925,JNP,-50,2090.366337
3804,WIL,WD3136,ABLA,SAP,1954,JNP,-50,2090.366337
3805,WIL,WD3137,ABLA,SAP,1949,JNP,-50,2090.366337
3806,WIL,WD3138,ABLA,SAP,1958,JNP,-50,2090.366337
3807,WIL,WD3139,ABLA,SAP,1959,JNP,-50,2090.366337
3808,WIL,WD3140,ABLA,SAP,1954,JNP,-50,2090.366337
3809,WIL,WD3141,ABLA,SAP,1950,JNP,-50,2090.366337
3810,WIL,WD3142,ABLA,SAP,1961,JNP,-50,2090.366337
3811,WIL,WD3143,ABLA,SAP,1945,JNP,-50,2090.366337
3812,WIL,WD3144,ABLA,SAP,1955,JNP,-50,2090.366337
3813,WIL,WD3145,ABLA,SAP,1953,JNP,-50,2090.366337
3814,WIL,WD3146,ABLA,SAP,1946,JNP,-50,2090.366337
3815,WIL,WD3147,ABLA,SAP,1932,JNP,-50,2090.366337
3816,WIL,WD3148,ABLA,SAP,1929,JNP,-50,2090.366337
3817,WIL,WD3149,ABLA,SAP,1922,JNP,-50,2090.366337
3818,WIL,WD3150,ABLA,SAP,1936,JNP,-50,2090.366337
3819,WIL,WD3151,ABLA,SAP,1951,JNP,-50,2090.366337
3820,WIL,WD3152,ABLA,SAP,1962,JNP,-50,2090.366337
3821,WIL,WD3153,ABLA,SAP,1909,JNP,-50,2090.366337
3822,WIL,WD3154,ABLA,SAP,1931,JNP,-50,2090.366337
3823,WIL,WD3155,ABLA,SAP,1954,JNP,-50,2090.366337
3824,WIL,WD3156,ABLA,SAP,1951,JNP,-50,2090.366337
3825,WIL,WD3157,ABLA,SAP,1959,JNP,-50,2090.366337
3826,WIL,WD3158,ABLA,SAP,1949,JNP,-50,2090.366337
3827,WIL,WD3159,ABLA,SAP,1937,JNP,-50,2090.366337
3828,WIL,WD3160,ABLA,SAP,1961,JNP,-50,2090.366337
3829,WIL,WD3161,ABLA,SAP,1961,JNP,-50,2090.366337
3830,WIL,WD3201,ABLA,MAT,1922,JNP,-50,2090.366337
3831,WIL,WD3202,ABLA,MAT,1922,JNP,-50,2090.366337
3832,WIL,WD3203,ABLA,MAT,1923,JNP,-50,2090.366337
3833,WIL,WD3204,ABLA,SAP,1940,JNP,-50,2090.366337
3834,WIL,WD3301,PIEN,SAP,1973,JNP,-50,2090.366337
3835,WIL,WD3302,PIEN,SAP,1965,JNP,-50,2090.366337
3836,WIL,WD4101,PIEN,SAP,1969,JNP,-50,2090.366337
3837,WIL,WD4102,PIEN,SAP,1967,JNP,-50,2090.366337
3838,WIL,WD4103,ABLA,SAP,1965,JNP,-50,2090.366337
3839,WIL,WD4201,ABLA,SAP,1966,JNP,-50,2090.366337
3840,WIL,WD4202,ABLA,SAP,1969,JNP,-50,2090.366337
3841,WIL,WD4203,PIEN,SAP,1965,JNP,-50,2090.366337
3842,WIL,WD4204,PIEN,SAP,1965,JNP,-50,2090.366337
3843,WIL,WD4205,PIEN,MAT,1933,JNP,-50,2090.366337
3844,WIL,WD4301,PIEN,SAP,1970,JNP,-50,2090.366337
3845,WIL,WD4302,ABLA,SAP,1967,JNP,-50,2090.366337
3846,WIL,WD4401,PIEN,SAP,1929,JNP,-50,2090.366337
3847,WIL,WD4402,PIEN,MAT,1912,JNP,-50,2090.366337
3848,WIL,WD5301,PIEN,SAP,1963,JNP,-50,2090.366337
3849,WIL,WD5501,PIEN,SAP,1961,JNP,-50,2090.366337
3850,WIL,WD6101,PIEN,SEE,1976,JNP,-50,2090.366337
3851,WIL,WD6102,ABLA,SEE,1962,JNP,-50,2090.366337
3852,WIL,WD6103,ABLA,SEE,1962,JNP,-50,2090.366337
3853,WIL,WD6104,PIEN,SEE,1972,JNP,-50,2090.366337
3854,WIL,WD6105,PIEN,SEE,1972,JNP,-50,2090.366337
3855,WIL,WD6106,ABLA,SEE,1968,JNP,-50,2090.366337
3856,WIL,WD6107,PIEN,SEE,1966,JNP,-50,2090.366337
3857,WIL,WD6108,PIEN,SEE,1960,JNP,-50,2090.366337
3858,WIL,WD6109,PIEN,SEE,1967,JNP,-50,2090.366337
3859,WIL,WD6110,PIEN,SEE,1965,JNP,-50,2090.366337
3860,WIL,WD6111,PIEN,SEE,1970,JNP,-50,2090.366337
3861,WIL,WD6301,ABLA,SEE,1963,JNP,-50,2090.366337
3862,WIL,WD6302,ABLA,SEE,1966,JNP,-50,2090.366337
3863,WIL,WD6401,PIEN,SEE,1974,JNP,-50,2090.366337
3864,WIL,WD6402,ABLA,SEE,1965,JNP,-50,2090.366337
3865,WIL,WD6403,ABLA,SEE,1963,JNP,-50,2090.366337
3866,WIL,WE1101,PIEN,SAP,1969,JNP,-25,2109.004184
3867,WIL,WE1101,PIEN,SEE,1976,JNP,-25,2109.004184
3868,WIL,WE1102,PIEN,SAP,1968,JNP,-25,2109.004184
3869,WIL,WE1103,PIEN,SAP,1966,JNP,-25,2109.004184
3870,WIL,WE1201,ABLA,SAP,1968,JNP,-25,2109.004184
3871,WIL,WE1201,PIEN,SEE,1983,JNP,-25,2109.004184
3872,WIL,WE1202,PIEN,SAP,1967,JNP,-25,2109.004184
3873,WIL,WE1202,PIEN,SEE,1970,JNP,-25,2109.004184
3874,WIL,WE1203,PIEN,SAP,1977,JNP,-25,2109.004184
3875,WIL,WE1203,PIEN,SEE,1966,JNP,-25,2109.004184
3876,WIL,WE1204,PIEN,SEE,1966,JNP,-25,2109.004184
3877,WIL,WE1205,PIEN,SEE,1966,JNP,-25,2109.004184
3878,WIL,WE1206,ABLA,SEE,1964,JNP,-25,2109.004184
3879,WIL,WE1207,PIEN,SEE,1969,JNP,-25,2109.004184
3880,WIL,WE1208,PIEN,SEE,1968,JNP,-25,2109.004184
3881,WIL,WE1301,ABLA,SAP,1970,JNP,-25,2109.004184
3882,WIL,WE1301,PIEN,SEE,1963,JNP,-25,2109.004184
3883,WIL,WE1302,PIEN,SAP,1970,JNP,-25,2109.004184
3884,WIL,WE1302,PIEN,SEE,1971,JNP,-25,2109.004184
3885,WIL,WE1303,ABLA,SAP,1968,JNP,-25,2109.004184
3886,WIL,WE1303,ABLA,SEE,1972,JNP,-25,2109.004184
3887,WIL,WE1304,PIEN,SAP,1950,JNP,-25,2109.004184
3888,WIL,WE1304,PIEN,SAP,1967,JNP,-25,2109.004184
3889,WIL,WE1305,ABLA,SEE,1967,JNP,-25,2109.004184
3890,WIL,WE1306,PIEN,SAP,1967,JNP,-25,2109.004184
3891,WIL,WE1307,PIEN,SEE,1967,JNP,-25,2109.004184
3892,WIL,WE1308,PIEN,SAP,1967,JNP,-25,2109.004184
3893,WIL,WE1309,PIEN,SEE,1969,JNP,-25,2109.004184
3894,WIL,WE1310,PIEN,SAP,1967,JNP,-25,2109.004184
3895,WIL,WE1311,PIEN,SEE,1967,JNP,-25,2109.004184
3896,WIL,WE1312,PIEN,SEE,1971,JNP,-25,2109.004184
3897,WIL,WE1313,ABLA,SEE,1967,JNP,-25,2109.004184
3898,WIL,WE1314,ABLA,SEE,1969,JNP,-25,2109.004184
3899,WIL,WE1315,PIEN,SEE,1964,JNP,-25,2109.004184
3900,WIL,WE1316,ABLA,SEE,1964,JNP,-25,2109.004184
3901,WIL,WE1317,PIEN,SEE,1965,JNP,-25,2109.004184
3902,WIL,WE1318,PIEN,SEE,1970,JNP,-25,2109.004184
3903,WIL,WE1319,ABLA,SEE,1970,JNP,-25,2109.004184
3904,WIL,WE1401,PIEN,SAP,1971,JNP,-25,2109.004184
3905,WIL,WE1401,PIEN,SEE,1967,JNP,-25,2109.004184
3906,WIL,WE1402,PIEN,SAP,1968,JNP,-25,2109.004184
3907,WIL,WE1402,PIEN,SEE,1971,JNP,-25,2109.004184
3908,WIL,WE1403,PIEN,SAP,1982,JNP,-25,2109.004184
3909,WIL,WE1403,PIEN,SEE,1969,JNP,-25,2109.004184
3910,WIL,WE1404,ABLA,SAP,1971,JNP,-25,2109.004184
3911,WIL,WE1404,PIEN,SEE,1970,JNP,-25,2109.004184
3912,WIL,WE1405,ABLA,SAP,1971,JNP,-25,2109.004184
3913,WIL,WE1405,PIEN,SAP,1970,JNP,-25,2109.004184
3914,WIL,WE1406,PIEN,SAP,1969,JNP,-25,2109.004184
3915,WIL,WE1406,PIEN,SEE,1969,JNP,-25,2109.004184
3916,WIL,WE1407,ABLA,SEE,1970,JNP,-25,2109.004184
3917,WIL,WE1407,PIEN,SAP,1970,JNP,-25,2109.004184
3918,WIL,WE1408,ABLA,SAP,1970,JNP,-25,2109.004184
3919,WIL,WE1408,PIEN,SEE,1968,JNP,-25,2109.004184
3920,WIL,WE1409,PIEN,SAP,1967,JNP,-25,2109.004184
3921,WIL,WE1410,PIEN,SAP,1964,JNP,-25,2109.004184
3922,WIL,WE1411,PIEN,SAP,1966,JNP,-25,2109.004184
3923,WIL,WE1412,ABLA,SEE,1965,JNP,-25,2109.004184
3924,WIL,WE1413,ABLA,SEE,1970,JNP,-25,2109.004184
3925,WIL,WE1414,PIEN,SEE,1977,JNP,-25,2109.004184
3926,WIL,WE1415,PIEN,SEE,1968,JNP,-25,2109.004184
3927,WIL,WE1416,PIEN,SAP,1967,JNP,-25,2109.004184
3928,WIL,WE1417,PIEN,SEE,1974,JNP,-25,2109.004184
3929,WIL,WE1418,PIEN,SEE,1967,JNP,-25,2109.004184
3930,WIL,WE1419,PIEN,SEE,1970,JNP,-25,2109.004184
3931,WIL,WE1420,PIEN,SAP,1965,JNP,-25,2109.004184
3932,WIL,WE1421,PIEN,SEE,1964,JNP,-25,2109.004184
3933,WIL,WE1501,PIEN,SAP,1970,JNP,-25,2109.004184
3934,WIL,WE1501,PIEN,SEE,1969,JNP,-25,2109.004184
3935,WIL,WE1502,PIEN,SAP,1973,JNP,-25,2109.004184
3936,WIL,WE1502,PIEN,SEE,1979,JNP,-25,2109.004184
3937,WIL,WE1503,ABLA,SAP,1966,JNP,-25,2109.004184
3938,WIL,WE1503,PIEN,SAP,1975,JNP,-25,2109.004184
3939,WIL,WE1504,PIEN,SAP,1966,JNP,-25,2109.004184
3940,WIL,WE1504,PIEN,SEE,1975,JNP,-25,2109.004184
3941,WIL,WE1505,ABLA,SAP,1969,JNP,-25,2109.004184
3942,WIL,WE1505,ABLA,SEE,1972,JNP,-25,2109.004184
3943,WIL,WE1506,ABLA,SEE,1979,JNP,-25,2109.004184
3944,WIL,WE1506,PIEN,SAP,1967,JNP,-25,2109.004184
3945,WIL,WE1507,PIEN,SAP,1971,JNP,-25,2109.004184
3946,WIL,WE1507,PIEN,SAP,1973,JNP,-25,2109.004184
3947,WIL,WE1508,PIEN,SAP,1966,JNP,-25,2109.004184
3948,WIL,WE1508,PIEN,SEE,1971,JNP,-25,2109.004184
3949,WIL,WE1509,PIEN,SAP,1975,JNP,-25,2109.004184
3950,WIL,WE1509,PIEN,SEE,1976,JNP,-25,2109.004184
3951,WIL,WE1510,PIEN,SAP,1965,JNP,-25,2109.004184
3952,WIL,WE1510,PIEN,SAP,1967,JNP,-25,2109.004184
3953,WIL,WE1511,ABLA,SAP,1971,JNP,-25,2109.004184
3954,WIL,WE1511,PIEN,SAP,1968,JNP,-25,2109.004184
3955,WIL,WE1512,ABLA,SAP,1972,JNP,-25,2109.004184
3956,WIL,WE1512,PIEN,SAP,1980,JNP,-25,2109.004184
3957,WIL,WE1513,PIEN,SAP,1962,JNP,-25,2109.004184
3958,WIL,WE1513,PIEN,SAP,1972,JNP,-25,2109.004184
3959,WIL,WE1514,PIEN,SEE,1969,JNP,-25,2109.004184
3960,WIL,WE2101,ABLA,SEE,1971,JNP,-25,2109.004184
3961,WIL,WE2101,PIEN,SAP,1968,JNP,-25,2109.004184
3962,WIL,WE2102,ABLA,SEE,1970,JNP,-25,2109.004184
3963,WIL,WE2102,PIEN,SAP,1966,JNP,-25,2109.004184
3964,WIL,WE2103,ABLA,SEE,1964,JNP,-25,2109.004184
3965,WIL,WE2104,ABLA,SEE,1973,JNP,-25,2109.004184
3966,WIL,WE2105,PIEN,SEE,1971,JNP,-25,2109.004184
3967,WIL,WE2106,ABLA,SEE,1969,JNP,-25,2109.004184
3968,WIL,WE2107,PIEN,SEE,1968,JNP,-25,2109.004184
3969,WIL,WE2108,PIEN,SEE,1972,JNP,-25,2109.004184
3970,WIL,WE2201,PIEN,SAP,1962,JNP,-25,2109.004184
3971,WIL,WE2201,PIEN,SEE,1982,JNP,-25,2109.004184
3972,WIL,WE2202,PIEN,SAP,1977,JNP,-25,2109.004184
3973,WIL,WE2202,PIEN,SEE,1982,JNP,-25,2109.004184
3974,WIL,WE2203,PIEN,SAP,1970,JNP,-25,2109.004184
3975,WIL,WE2203,PIEN,SEE,1968,JNP,-25,2109.004184
3976,WIL,WE2204,ABLA,SAP,1957,JNP,-25,2109.004184
3977,WIL,WE2204,ABLA,SEE,1975,JNP,-25,2109.004184
3978,WIL,WE2205,ABLA,SAP,1962,JNP,-25,2109.004184
3979,WIL,WE2205,ABLA,SEE,1969,JNP,-25,2109.004184
3980,WIL,WE2206,PIEN,SAP,1968,JNP,-25,2109.004184
3981,WIL,WE2206,PIEN,SEE,1969,JNP,-25,2109.004184
3982,WIL,WE2207,PIEN,SAP,1968,JNP,-25,2109.004184
3983,WIL,WE2207,PIEN,SEE,1973,JNP,-25,2109.004184
3984,WIL,WE2208,ABLA,SAP,1964,JNP,-25,2109.004184
3985,WIL,WE2208,ABLA,SEE,1969,JNP,-25,2109.004184
3986,WIL,WE2209,PIEN,SAP,1964,JNP,-25,2109.004184
3987,WIL,WE2209,PIEN,SEE,1977,JNP,-25,2109.004184
3988,WIL,WE2301,ABLA,SAP,1967,JNP,-25,2109.004184
3989,WIL,WE2301,ABLA,SEE,1968,JNP,-25,2109.004184
3990,WIL,WE2302,PIEN,MAT,1924,JNP,-25,2109.004184
3991,WIL,WE2302,PIEN,SEE,1977,JNP,-25,2109.004184
3992,WIL,WE2303,PIEN,MAT,1924,JNP,-25,2109.004184
3993,WIL,WE2303,PIEN,SEE,1973,JNP,-25,2109.004184
3994,WIL,WE2304,PIEN,MAT,1906,JNP,-25,2109.004184
3995,WIL,WE2304,PIEN,SEE,1969,JNP,-25,2109.004184
3996,WIL,WE2305,ABLA,SAP,1968,JNP,-25,2109.004184
3997,WIL,WE2305,PIEN,SEE,1973,JNP,-25,2109.004184
3998,WIL,WE2306,ABLA,SEE,1967,JNP,-25,2109.004184
3999,WIL,WE2401,ABLA,SEE,1969,JNP,-25,2109.004184
4000,WIL,WE2401,PIEN,SAP,1963,JNP,-25,2109.004184
4001,WIL,WE2402,PIEN,SAP,1965,JNP,-25,2109.004184
4002,WIL,WE2402,PIEN,SEE,1979,JNP,-25,2109.004184
4003,WIL,WE2403,PIEN,SAP,1974,JNP,-25,2109.004184
4004,WIL,WE2403,PIEN,SEE,1968,JNP,-25,2109.004184
4005,WIL,WE2404,PIEN,SAP,1965,JNP,-25,2109.004184
4006,WIL,WE2404,PIEN,SEE,1979,JNP,-25,2109.004184
4007,WIL,WE2405,PIEN,SAP,1980,JNP,-25,2109.004184
4008,WIL,WE2405,PIEN,SEE,1972,JNP,-25,2109.004184
4009,WIL,WE2406,PIEN,SAP,1975,JNP,-25,2109.004184
4010,WIL,WE2406,PIEN,SEE,1968,JNP,-25,2109.004184
4011,WIL,WE2407,PIEN,SEE,1966,JNP,-25,2109.004184
4012,WIL,WE2408,PIEN,SEE,1968,JNP,-25,2109.004184
4013,WIL,WE2409,PIEN,SEE,1968,JNP,-25,2109.004184
4014,WIL,WE2410,ABLA,SEE,1960,JNP,-25,2109.004184
4015,WIL,WE2411,PIEN,SEE,1972,JNP,-25,2109.004184
4016,WIL,WE2412,PIEN,SEE,1972,JNP,-25,2109.004184
4017,WIL,WE2413,PIEN,SEE,1972,JNP,-25,2109.004184
4018,WIL,WE2414,PIEN,SEE,1968,JNP,-25,2109.004184
4019,WIL,WE2415,PIEN,SEE,1964,JNP,-25,2109.004184
4020,WIL,WE2416,PIEN,SEE,1983,JNP,-25,2109.004184
4021,WIL,WE2501,PIEN,SAP,1971,JNP,-25,2109.004184
4022,WIL,WE2501,PIEN,SEE,1965,JNP,-25,2109.004184
4023,WIL,WE2502,ABLA,SEE,1969,JNP,-25,2109.004184
4024,WIL,WE3101,ABLA,SEE,1967,JNP,-25,2109.004184
4025,WIL,WE3201,PIEN,SAP,1964,JNP,-25,2109.004184
4026,WIL,WE3201,PIEN,SEE,1971,JNP,-25,2109.004184
4027,WIL,WE3202,ABLA,SAP,1970,JNP,-25,2109.004184
4028,WIL,WE3202,ABLA,SEE,1965,JNP,-25,2109.004184
4029,WIL,WE3203,PIEN,SAP,1966,JNP,-25,2109.004184
4030,WIL,WE3203,PIEN,SAP,1975,JNP,-25,2109.004184
4031,WIL,WE3204,PIEN,SEE,1971,JNP,-25,2109.004184
4032,WIL,WE3205,ABLA,SEE,1968,JNP,-25,2109.004184
4033,WIL,WE3206,PIEN,SEE,1974,JNP,-25,2109.004184
4034,WIL,WE3207,PIEN,SEE,1978,JNP,-25,2109.004184
4035,WIL,WE3301,PIEN,MAT,1909,JNP,-25,2109.004184
4036,WIL,WE3301,PIEN,SEE,1966,JNP,-25,2109.004184
4037,WIL,WE3302,PIEN,SAP,1960,JNP,-25,2109.004184
4038,WIL,WE3302,PIEN,SEE,1966,JNP,-25,2109.004184
4039,WIL,WE3303,PIEN,SAP,1949,JNP,-25,2109.004184
4040,WIL,WE3304,PIEN,SAP,1961,JNP,-25,2109.004184
4041,WIL,WE3304,PIEN,SEE,1967,JNP,-25,2109.004184
4042,WIL,WE3305,PIEN,SAP,1959,JNP,-25,2109.004184
4043,WIL,WE3305,PIEN,SEE,1966,JNP,-25,2109.004184
4044,WIL,WE3306,PIEN,SEE,1961,JNP,-25,2109.004184
4045,WIL,WE3307,PIEN,SAP,1974,JNP,-25,2109.004184
4046,WIL,WE3308,PIEN,SEE,1968,JNP,-25,2109.004184
4047,WIL,WE3309,PIEN,SEE,1964,JNP,-25,2109.004184
4048,WIL,WE3310,PIEN,SEE,1967,JNP,-25,2109.004184
4049,WIL,WE3311,PIEN,SEE,1968,JNP,-25,2109.004184
4050,WIL,WE3312,PIEN,SAP,1967,JNP,-25,2109.004184
4051,WIL,WE3313,PIEN,SEE,1973,JNP,-25,2109.004184
4052,WIL,WE3314,PIEN,SEE,1966,JNP,-25,2109.004184
4053,WIL,WE3315,PIEN,SEE,1966,JNP,-25,2109.004184
4054,WIL,WE3316,PIEN,SEE,1970,JNP,-25,2109.004184
4055,WIL,WE3317,PIEN,SAP,1969,JNP,-25,2109.004184
4056,WIL,WE3318,PIEN,SEE,1967,JNP,-25,2109.004184
4057,WIL,WE3319,PIEN,SEE,1969,JNP,-25,2109.004184
4058,WIL,WE3401,ABLA,SEE,1964,JNP,-25,2109.004184
4059,WIL,WE3401,PIEN,MAT,1899,JNP,-25,2109.004184
4060,WIL,WE3402,PIEN,SEE,1969,JNP,-25,2109.004184
4061,WIL,WE3403,PIEN,SEE,1968,JNP,-25,2109.004184
4062,WIL,WE3404,PIEN,SEE,1969,JNP,-25,2109.004184
4063,WIL,WE3501,PIEN,SEE,1971,JNP,-25,2109.004184
4064,WIL,WE3502,PIEN,SEE,1975,JNP,-25,2109.004184
4065,WIL,WE3503,PIEN,SEE,1967,JNP,-25,2109.004184
4066,WIL,WE3504,PIEN,SEE,1967,JNP,-25,2109.004184
4067,WIL,WE3505,PIEN,SEE,1971,JNP,-25,2109.004184
4068,WIL,WE3506,ABLA,SEE,1970,JNP,-25,2109.004184
4069,WIL,WE4101,PIEN,SEE,1974,JNP,-25,2109.004184
4070,WIL,WE4102,PIEN,SEE,1971,JNP,-25,2109.004184
4071,WIL,WE4103,PIEN,SEE,1972,JNP,-25,2109.004184
4072,WIL,WE4104,PIEN,SEE,1968,JNP,-25,2109.004184
4073,WIL,WE4105,PIEN,SEE,1969,JNP,-25,2109.004184
4074,WIL,WE4201,PIEN,SAP,1965,JNP,-25,2109.004184
4075,WIL,WE4201,PIEN,SAP,1966,JNP,-25,2109.004184
4076,WIL,WE4202,ABLA,SEE,1972,JNP,-25,2109.004184
4077,WIL,WE4202,PIEN,SAP,1968,JNP,-25,2109.004184
4078,WIL,WE4203,PIEN,SAP,1959,JNP,-25,2109.004184
4079,WIL,WE4401,PIEN,SEE,1968,JNP,-25,2109.004184
4080,WIL,WE4402,PIEN,SEE,1968,JNP,-25,2109.004184
4081,WIL,WE4403,PIEN,SEE,1972,JNP,-25,2109.004184
4082,WIL,WE4404,ABLA,SEE,1964,JNP,-25,2109.004184
4083,WIL,WE4405,PIEN,SEE,1973,JNP,-25,2109.004184
4084,WIL,WE5101,PIEN,SEE,1979,JNP,-25,2109.004184
4085,WIL,WE5102,PIEN,SEE,1975,JNP,-25,2109.004184
4086,WIL,WE5103,PIEN,SEE,1972,JNP,-25,2109.004184
4087,WIL,WE5104,PIEN,SEE,1974,JNP,-25,2109.004184
4088,WIL,WE5105,PIEN,SEE,1971,JNP,-25,2109.004184
4089,WIL,WE5106,ABLA,SEE,1971,JNP,-25,2109.004184
4090,WIL,WE5201,PIEN,SEE,1966,JNP,-25,2109.004184
